Time,Count,Energy (keV)
260,163,-773.909204
261,140,-773.622202
262,154,-773.3352
263,159,-773.048198
264,174,-772.761196
265,160,-772.474194
266,150,-772.187192
267,155,-771.90019
268,153,-771.613188
269,159,-771.326186
270,163,-771.039184
271,159,-770.752182
272,154,-770.46518
273,154,-770.178178
274,159,-769.891176
275,163,-769.604174
276,139,-769.317172
277,162,-769.03017
278,166,-768.743168
279,154,-768.4561659999999
280,165,-768.169164
281,180,-767.882162
282,184,-767.59516
283,183,-767.308158
284,163,-767.021156
285,202,-766.734154
286,173,-766.447152
287,181,-766.1601499999999
288,158,-765.873148
289,198,-765.586146
290,189,-765.299144
291,194,-765.012142
292,184,-764.72514
293,183,-764.438138
294,215,-764.151136
295,206,-763.864134
296,207,-763.577132
297,214,-763.29013
298,229,-763.003128
299,227,-762.716126
300,227,-762.429124
301,236,-762.142122
302,223,-761.8551199999999
303,262,-761.568118
304,259,-761.281116
305,232,-760.994114
306,241,-760.707112
307,266,-760.42011
308,308,-760.133108
309,283,-759.846106
310,293,-759.5591039999999
311,282,-759.272102
312,334,-758.9851
313,332,-758.698098
314,306,-758.411096
315,345,-758.124094
316,352,-757.837092
317,363,-757.55009
318,383,-757.263088
319,364,-756.976086
320,427,-756.689084
321,423,-756.402082
322,431,-756.11508
323,447,-755.828078
324,491,-755.541076
325,527,-755.254074
326,488,-754.967072
327,541,-754.68007
328,527,-754.393068
329,598,-754.106066
330,593,-753.819064
331,592,-753.532062
332,604,-753.24506
333,645,-752.9580579999999
334,645,-752.671056
335,718,-752.384054
336,696,-752.097052
337,754,-751.81005
338,757,-751.523048
339,783,-751.236046
340,830,-750.949044
341,878,-750.662042
342,830,-750.37504
343,926,-750.088038
344,931,-749.801036
345,940,-749.514034
346,1012,-749.227032
347,1004,-748.94003
348,1020,-748.653028
349,1111,-748.366026
350,1094,-748.079024
351,1135,-747.792022
352,1175,-747.5050200000001
353,1212,-747.218018
354,1206,-746.931016
355,1269,-746.644014
356,1287,-746.3570119999999
357,1310,-746.07001
358,1297,-745.783008
359,1398,-745.496006
360,1407,-745.209004
361,1413,-744.922002
362,1405,-744.635
363,1494,-744.347998
364,1516,-744.0609959999999
365,1419,-743.773994
366,1494,-743.486992
367,1529,-743.19999
368,1481,-742.912988
369,1537,-742.625986
370,1629,-742.338984
371,1662,-742.051982
372,1628,-741.76498
373,1637,-741.477978
374,1611,-741.190976
375,1649,-740.903974
376,1643,-740.616972
377,1627,-740.32997
378,1648,-740.042968
379,1640,-739.755966
380,1638,-739.468964
381,1636,-739.181962
382,1638,-738.89496
383,1668,-738.607958
384,1664,-738.320956
385,1616,-738.033954
386,1599,-737.746952
387,1563,-737.4599499999999
388,1568,-737.172948
389,1565,-736.885946
390,1554,-736.598944
391,1523,-736.311942
392,1450,-736.02494
393,1465,-735.737938
394,1447,-735.450936
395,1394,-735.163934
396,1337,-734.876932
397,1263,-734.58993
398,1330,-734.302928
399,1347,-734.015926
400,1239,-733.728924
401,1276,-733.441922
402,1253,-733.15492
403,1245,-732.867918
404,1194,-732.580916
405,1148,-732.293914
406,1190,-732.006912
407,1120,-731.71991
408,1063,-731.432908
409,1116,-731.145906
410,1049,-730.8589039999999
411,942,-730.571902
412,935,-730.2849
413,1014,-729.997898
414,985,-729.710896
415,870,-729.423894
416,920,-729.136892
417,882,-728.84989
418,831,-728.562888
419,835,-728.275886
420,764,-727.988884
421,739,-727.701882
422,759,-727.41488
423,716,-727.127878
424,713,-726.840876
425,699,-726.553874
426,643,-726.266872
427,629,-725.97987
428,612,-725.692868
429,671,-725.4058660000001
430,618,-725.118864
431,621,-724.831862
432,624,-724.54486
433,540,-724.2578579999999
434,545,-723.970856
435,562,-723.683854
436,538,-723.396852
437,528,-723.10985
438,528,-722.822848
439,501,-722.535846
440,485,-722.248844
441,484,-721.9618419999999
442,478,-721.67484
443,478,-721.387838
444,409,-721.100836
445,435,-720.813834
446,429,-720.526832
447,440,-720.23983
448,397,-719.952828
449,405,-719.665826
450,404,-719.378824
451,358,-719.091822
452,344,-718.8048200000001
453,342,-718.517818
454,332,-718.230816
455,350,-717.943814
456,331,-717.656812
