Time,Count,Energy (keV)
2979,38,6.449233999999933
2980,33,6.736235999999963
2981,34,7.023237999999992
2982,24,7.310239999999908
2983,21,7.597241999999937
2984,18,7.884243999999967
2985,29,8.171245999999996
2986,27,8.458247999999912
2987,16,8.745249999999942
2988,31,9.032251999999971
2989,26,9.319254
2990,31,9.606255999999917
2991,36,9.893257999999946
2992,40,10.180259999999976
2993,27,10.467262000000005
2994,30,10.754263999999921
2995,28,11.04126599999995
2996,26,11.32826799999998
2997,15,11.615269999999896
2998,29,11.902271999999925
2999,30,12.189273999999955
3000,29,12.476275999999984
3001,33,12.7632779999999
3002,23,13.05027999999993
3003,30,13.33728199999996
3004,27,13.624283999999989
3005,30,13.911285999999905
3006,32,14.198287999999934
3007,26,14.485289999999964
3008,30,14.772291999999993
3009,32,15.059293999999909
3010,19,15.346295999999938
3011,24,15.633297999999968
3012,25,15.920299999999997
3013,30,16.207301999999913
3014,27,16.494303999999943
3015,25,16.781305999999972
3016,19,17.068308000000002
3017,28,17.355309999999918
3018,24,17.642311999999947
3019,17,17.929313999999977
3020,30,18.216316000000006
3021,27,18.503317999999922
3022,24,18.79031999999995
3023,21,19.07732199999998
3024,23,19.364323999999897
3025,26,19.651325999999926
3026,30,19.938327999999956
3027,26,20.225329999999985
3028,31,20.5123319999999
3029,29,20.79933399999993
3030,22,21.08633599999996
3031,31,21.37333799999999
3032,22,21.660339999999906
3033,30,21.947341999999935
3034,23,22.234343999999965
3035,27,22.521345999999994
3036,24,22.80834799999991
3037,24,23.09534999999994
3038,31,23.38235199999997
3039,20,23.669354
3040,24,23.956355999999914
3041,28,24.243357999999944
3042,28,24.530359999999973
3043,23,24.817362000000003
3044,31,25.10436399999992
3045,28,25.391365999999948
3046,22,25.678367999999978
3047,28,25.965369999999893
3048,34,26.252371999999923
3049,29,26.539373999999953
3050,25,26.826375999999982
3051,23,27.113377999999898
3052,32,27.400379999999927
3053,33,27.687381999999957
3054,22,27.974383999999986
3055,31,28.261385999999902
3056,29,28.54838799999993
3057,34,28.83538999999996
3058,20,29.12239199999999
3059,33,29.409393999999907
3060,25,29.696395999999936
3061,43,29.983397999999966
3062,25,30.270399999999995
3063,25,30.55740199999991
3064,17,30.84440399999994
3065,17,31.13140599999997
3066,23,31.418408
3067,28,31.705409999999915
3068,26,31.992411999999945
3069,31,32.279413999999974
3070,32,32.566416000000004
3071,33,32.85341799999992
3072,31,33.14041999999995
3073,22,33.42742199999998
3074,27,33.714423999999894
3075,23,34.001425999999924
3076,22,34.28842799999995
3077,22,34.57542999999998
3078,31,34.8624319999999
3079,28,35.14943399999993
3080,34,35.43643599999996
3081,16,35.72343799999999
3082,23,36.0104399999999
3083,44,36.29744199999993
3084,26,36.58444399999996
3085,29,36.87144599999999
3086,28,37.15844799999991
3087,34,37.44544999999994
3088,21,37.73245199999997
3089,28,38.019453999999996
3090,22,38.30645599999991
3091,29,38.59345799999994
3092,25,38.88045999999997
3093,28,39.167462
3094,26,39.454463999999916
3095,32,39.741465999999946
3096,22,40.028467999999975
3097,26,40.315470000000005
3098,23,40.60247199999992
3099,24,40.88947399999995
3100,21,41.17647599999998
3101,29,41.463477999999895
3102,29,41.750479999999925
3103,25,42.037481999999954
3104,33,42.324483999999984
3105,33,42.6114859999999
3106,25,42.89848799999993
3107,24,43.18548999999996
3108,31,43.47249199999999
3109,28,43.759493999999904
3110,24,44.046495999999934
3111,37,44.33349799999996
3112,27,44.62049999999999
3113,22,44.90750199999991
3114,21,45.19450399999994
3115,32,45.48150599999997
3116,29,45.768508
3117,32,46.05550999999991
3118,30,46.34251199999994
3119,30,46.62951399999997
3120,11,46.916516
3121,25,47.20351799999992
3122,31,47.49051999999995
3123,35,47.777521999999976
3124,19,48.06452399999989
3125,22,48.35152599999992
3126,42,48.63852799999995
3127,25,48.92552999999998
3128,21,49.2125319999999
3129,24,49.499533999999926
3130,38,49.786535999999955
3131,32,50.073537999999985
3132,36,50.3605399999999
3133,32,50.64754199999993
3134,30,50.93454399999996
3135,28,51.22154599999999
3136,34,51.508547999999905
3137,29,51.795549999999935
3138,26,52.082551999999964
3139,28,52.369553999999994
3140,20,52.65655599999991
3141,23,52.94355799999994
3142,31,53.23055999999997
3143,13,53.517562
3144,24,53.804563999999914
3145,32,54.09156599999994
3146,25,54.37856799999997
3147,29,54.66557
3148,27,54.95257199999992
3149,23,55.23957399999995
3150,21,55.52657599999998
3151,26,55.81357799999989
3152,31,56.10057999999992
3153,27,56.38758199999995
3154,26,56.67458399999998
3155,24,56.9615859999999
3156,37,57.24858799999993
3157,37,57.53558999999996
3158,24,57.822591999999986
3159,29,58.1095939999999
3160,32,58.39659599999993
3161,33,58.68359799999996
3162,31,58.97059999999999
3163,29,59.257601999999906
3164,28,59.544603999999936
3165,26,59.831605999999965
3166,24,60.118607999999995
3167,24,60.40560999999991
3168,18,60.69261199999994
3169,33,60.97961399999997
3170,28,61.266616
3171,31,61.553617999999915
3172,25,61.840619999999944
3173,37,62.127621999999974
3174,22,62.414624
3175,24,62.70162599999992
3176,26,62.98862799999995
3177,27,63.27562999999998
3178,25,63.562631999999894
3179,31,63.849633999999924
3180,35,64.13663599999995
3181,41,64.42363799999998
3182,30,64.7106399999999
3183,34,64.99764199999993
3184,38,65.28464399999996
3185,28,65.57164599999999
3186,31,65.8586479999999
3187,30,66.14564999999993
3188,25,66.43265199999996
3189,22,66.71965399999999
3190,25,67.00665599999991
3191,24,67.29365799999994
3192,26,67.58065999999997
3193,27,67.867662
3194,27,68.15466399999991
3195,36,68.44166599999994
3196,32,68.72866799999997
3197,25,69.01567
3198,30,69.30267199999992
3199,33,69.58967399999995
3200,22,69.87667599999997
3201,26,70.16367799999989
3202,32,70.45067999999992
3203,26,70.73768199999995
3204,27,71.02468399999998
3205,28,71.3116859999999
3206,26,71.59868799999992
3207,30,71.88568999999995
3208,22,72.17269199999998
3209,44,72.4596939999999
3210,35,72.74669599999993
3211,36,73.03369799999996
3212,25,73.32069999999999
3213,30,73.6077019999999
3214,28,73.89470399999993
3215,36,74.18170599999996
3216,27,74.46870799999999
3217,32,74.75570999999991
3218,33,75.04271199999994
3219,24,75.32971399999997
3220,24,75.616716
3221,26,75.90371799999991
3222,35,76.19071999999994
3223,35,76.47772199999997
3224,21,76.764724
3225,25,77.05172599999992
3226,33,77.33872799999995
3227,19,77.62572999999998
3228,26,77.91273199999989
3229,27,78.19973399999992
3230,26,78.48673599999995
3231,24,78.77373799999998
3232,25,79.0607399999999
3233,35,79.34774199999993
3234,31,79.63474399999996
3235,28,79.92174599999998
3236,23,80.2087479999999
3237,17,80.49574999999993
3238,25,80.78275199999996
3239,32,81.06975399999999
3240,25,81.3567559999999
3241,21,81.64375799999993
3242,27,81.93075999999996
3243,35,82.217762
3244,25,82.50476399999991
3245,25,82.79176599999994
3246,20,83.07876799999997
3247,25,83.36577
3248,21,83.65277199999991
3249,21,83.93977399999994
3250,24,84.22677599999997
3251,21,84.513778
3252,30,84.80077999999992
3253,27,85.08778199999995
3254,34,85.37478399999998
3255,31,85.66178599999989
3256,25,85.94878799999992
3257,29,86.23578999999995
3258,28,86.52279199999998
3259,33,86.8097939999999
3260,23,87.09679599999993
3261,35,87.38379799999996
3262,27,87.67079999999999
3263,35,87.9578019999999
3264,38,88.24480399999993
3265,34,88.53180599999996
3266,27,88.81880799999999
3267,31,89.1058099999999
3268,27,89.39281199999994
3269,28,89.67981399999996
3270,29,89.966816
3271,26,90.25381799999991
3272,26,90.54081999999994
3273,28,90.82782199999997
3274,27,91.114824
3275,17,91.40182599999991
3276,18,91.68882799999994
3277,23,91.97582999999997
3278,35,92.26283199999989
3279,23,92.54983399999992
3280,31,92.83683599999995
3281,27,93.12383799999998
3282,28,93.4108399999999
3283,22,93.69784199999992
3284,24,93.98484399999995
3285,24,94.27184599999998
3286,33,94.5588479999999
3287,26,94.84584999999993
3288,25,95.13285199999996
3289,24,95.41985399999999
3290,21,95.7068559999999
3291,22,95.99385799999993
3292,31,96.28085999999996
3293,28,96.56786199999999
3294,29,96.8548639999999
3295,27,97.14186599999994
3296,27,97.42886799999997
3297,26,97.71587
3298,24,98.00287199999991
3299,23,98.28987399999994
3300,29,98.57687599999997
3301,32,98.863878
3302,29,99.15087999999992
3303,32,99.43788199999995
3304,29,99.72488399999997
3305,26,100.01188599999989
3306,26,100.29888799999992
3307,31,100.58588999999995
3308,26,100.87289199999998
3309,25,101.1598939999999
3310,26,101.44689599999992
3311,28,101.73389799999995
3312,28,102.02089999999998
3313,30,102.3079019999999
3314,30,102.59490399999993
3315,29,102.88190599999996
3316,21,103.16890799999999
3317,30,103.4559099999999
3318,24,103.74291199999993
3319,29,104.02991399999996
3320,33,104.31691599999999
3321,22,104.60391799999991
3322,27,104.89091999999994
3323,35,105.17792199999997
3324,20,105.464924
3325,27,105.75192599999991
3326,30,106.03892799999994
3327,20,106.32592999999997
3328,29,106.612932
3329,22,106.89993399999992
3330,18,107.18693599999995
3331,25,107.47393799999998
3332,27,107.76093999999989
3333,25,108.04794199999992
3334,32,108.33494399999995
3335,18,108.62194599999998
3336,26,108.9089479999999
3337,30,109.19594999999993
3338,27,109.48295199999995
3339,30,109.76995399999998
3340,30,110.0569559999999
3341,24,110.34395799999993
3342,35,110.63095999999996
3343,28,110.91796199999999
3344,32,111.2049639999999
3345,29,111.49196599999993
3346,32,111.77896799999996
3347,33,112.06597
3348,32,112.35297199999991
3349,28,112.63997399999994
3350,37,112.92697599999997
3351,29,113.213978
3352,23,113.50097999999991
3353,20,113.78798199999994
3354,24,114.07498399999997
3355,26,114.36198599999989
3356,31,114.64898799999992
3357,27,114.93598999999995
3358,35,115.22299199999998
3359,25,115.50999399999989
3360,23,115.79699599999992
3361,32,116.08399799999995
3362,25,116.37099999999998
3363,30,116.6580019999999
3364,28,116.94500399999993
3365,30,117.23200599999996
3366,22,117.51900799999999
3367,30,117.8060099999999
3368,26,118.09301199999993
3369,26,118.38001399999996
3370,24,118.66701599999999
3371,24,118.9540179999999
3372,28,119.24101999999993
3373,27,119.52802199999996
3374,33,119.815024
3375,28,120.10202599999991
3376,29,120.38902799999994
3377,22,120.67602999999997
3378,26,120.963032
3379,24,121.25003399999991
3380,26,121.53703599999994
3381,24,121.82403799999997
3382,25,122.11103999999989
3383,34,122.39804199999992
3384,29,122.68504399999995
3385,29,122.97204599999998
3386,25,123.2590479999999
3387,40,123.54604999999992
3388,32,123.83305199999995
3389,26,124.12005399999998
3390,14,124.4070559999999
3391,18,124.69405799999993
3392,30,124.98105999999996
3393,27,125.26806199999999
3394,22,125.5550639999999
3395,21,125.84206599999993
3396,27,126.12906799999996
3397,26,126.41606999999999
3398,25,126.7030719999999
3399,20,126.99007399999994
3400,24,127.27707599999997
3401,22,127.564078
3402,23,127.85107999999991
3403,25,128.13808199999994
3404,28,128.42508399999997
3405,37,128.71208599999989
3406,37,128.99908799999992
3407,24,129.28608999999994
3408,25,129.57309199999997
3409,28,129.8600939999999
3410,27,130.14709599999992
3411,22,130.43409799999995
3412,24,130.72109999999998
3413,37,131.0081019999999
3414,29,131.29510399999992
3415,24,131.58210599999995
3416,35,131.86910799999998
3417,23,132.1561099999999
3418,27,132.44311199999993
3419,26,132.73011399999996
3420,34,133.017116
3421,18,133.3041179999999
3422,20,133.59111999999993
3423,32,133.87812199999996
3424,34,134.165124
3425,23,134.4521259999999
3426,31,134.73912799999994
3427,23,135.02612999999997
3428,37,135.313132
3429,33,135.6001339999999
3430,25,135.88713599999994
3431,42,136.17413799999997
3432,19,136.4611399999999
3433,20,136.74814199999992
3434,24,137.03514399999995
3435,30,137.32214599999998
3436,22,137.6091479999999
3437,31,137.89614999999992
3438,31,138.18315199999995
3439,32,138.47015399999998
3440,25,138.7571559999999
3441,29,139.04415799999992
3442,23,139.33115999999995
3443,25,139.61816199999998
3444,35,139.9051639999999
3445,21,140.19216599999993
3446,24,140.47916799999996
3447,23,140.76617
3448,30,141.0531719999999
3449,28,141.34017399999993
3450,21,141.62717599999996
3451,27,141.914178
3452,30,142.2011799999999
3453,21,142.48818199999994
3454,31,142.77518399999997
3455,28,143.062186
3456,28,143.3491879999999
3457,19,143.63618999999994
3458,26,143.92319199999997
3459,21,144.2101939999999
3460,26,144.49719599999992
3461,23,144.78419799999995
3462,28,145.07119999999998
3463,31,145.3582019999999
3464,16,145.64520399999992
3465,30,145.93220599999995
3466,28,146.21920799999998
3467,28,146.5062099999999
3468,29,146.79321199999993
3469,27,147.08021399999996
3470,26,147.36721599999998
3471,25,147.6542179999999
3472,24,147.94121999999993
3473,27,148.22822199999996
3474,21,148.515224
3475,18,148.8022259999999
3476,16,149.08922799999993
3477,44,149.37622999999996
3478,35,149.663232
3479,32,149.9502339999999
3480,31,150.23723599999994
3481,28,150.52423799999997
3482,30,150.81123999999988
3483,28,151.0982419999999
3484,29,151.38524399999994
3485,33,151.67224599999997
3486,26,151.9592479999999
3487,23,152.24624999999992
3488,24,152.53325199999995
3489,25,152.82025399999998
3490,29,153.1072559999999
3491,33,153.39425799999992
3492,19,153.68125999999995
3493,18,153.96826199999998
3494,31,154.2552639999999
3495,24,154.54226599999993
3496,40,154.82926799999996
3497,24,155.11627
3498,37,155.4032719999999
3499,32,155.69027399999993
3500,27,155.97727599999996
3501,31,156.264278
3502,29,156.5512799999999
3503,22,156.83828199999994
3504,24,157.12528399999997
3505,23,157.412286
3506,24,157.6992879999999
3507,25,157.98628999999994
3508,31,158.27329199999997
3509,25,158.56029399999989
3510,25,158.84729599999991
3511,21,159.13429799999994
3512,23,159.42129999999997
3513,29,159.7083019999999
3514,35,159.99530399999992
3515,26,160.28230599999995
3516,25,160.56930799999998
3517,30,160.8563099999999
3518,20,161.14331199999992
3519,22,161.43031399999995
3520,22,161.71731599999998
3521,28,162.0043179999999
3522,25,162.29131999999993
3523,21,162.57832199999996
3524,25,162.865324
3525,25,163.1523259999999
3526,32,163.43932799999993
3527,34,163.72632999999996
3528,25,164.013332
3529,32,164.3003339999999
3530,37,164.58733599999994
3531,21,164.87433799999997
3532,32,165.16134
3533,25,165.4483419999999
3534,20,165.73534399999994
3535,25,166.02234599999997
3536,24,166.3093479999999
3537,25,166.59634999999992
3538,39,166.88335199999995
3539,34,167.17035399999997
3540,27,167.4573559999999
3541,27,167.74435799999992
3542,29,168.03135999999995
3543,25,168.31836199999998
3544,28,168.6053639999999
3545,22,168.89236599999992
3546,19,169.17936799999995
3547,26,169.46636999999998
3548,17,169.7533719999999
3549,33,170.04037399999993
3550,27,170.32737599999996
3551,28,170.614378
3552,23,170.9013799999999
3553,28,171.18838199999993
3554,28,171.47538399999996
3555,22,171.762386
3556,38,172.0493879999999
3557,29,172.33638999999994
3558,22,172.62339199999997
3559,31,172.91039399999988
3560,27,173.1973959999999
3561,33,173.48439799999994
3562,31,173.77139999999997
3563,27,174.0584019999999
3564,31,174.34540399999992
3565,25,174.63240599999995
3566,31,174.91940799999998
3567,23,175.2064099999999
3568,27,175.49341200000003
3569,32,175.78041399999984
3570,22,176.06741599999987
3571,32,176.3544179999999
3572,23,176.64141999999993
3573,25,176.92842199999996
3574,37,177.21542399999998
3575,28,177.502426
3576,26,177.78942800000004
3577,20,178.07642999999985
3578,43,178.36343199999988
3579,28,178.6504339999999
3580,28,178.93743599999993
3581,20,179.22443799999996
3582,23,179.51144
3583,30,179.79844200000002
3584,21,180.08544399999982
3585,19,180.37244599999985
3586,29,180.65944799999988
3587,26,180.9464499999999
3588,21,181.23345199999994
3589,35,181.52045399999997
3590,18,181.807456
3591,25,182.09445800000003
3592,18,182.38145999999983
3593,29,182.66846199999986
3594,35,182.9554639999999
3595,28,183.24246599999992
3596,27,183.52946799999995
3597,20,183.81646999999998
3598,25,184.103472
3599,23,184.39047400000004
3600,17,184.67747599999984
3601,21,184.96447799999987
3602,19,185.2514799999999
3603,34,185.53848199999993
3604,26,185.82548399999996
3605,25,186.112486
3606,35,186.39948800000002
3607,26,186.68649000000005
3608,29,186.97349199999985
3609,23,187.26049399999988
3610,20,187.5474959999999
3611,26,187.83449799999994
3612,21,188.12149999999997
3613,27,188.408502
3614,42,188.69550400000003
3615,23,188.98250599999983
3616,27,189.26950799999986
3617,29,189.5565099999999
3618,16,189.84351199999992
3619,20,190.13051399999995
3620,22,190.41751599999998
3621,33,190.704518
3622,36,190.99152000000004
3623,25,191.27852199999984
3624,18,191.56552399999987
3625,28,191.8525259999999
3626,21,192.13952799999993
3627,16,192.42652999999996
3628,26,192.713532
3629,24,193.00053400000002
3630,29,193.28753600000005
3631,29,193.57453799999985
3632,30,193.86153999999988
3633,22,194.1485419999999
3634,27,194.43554399999994
3635,25,194.72254599999997
3636,29,195.009548
3637,26,195.29655000000002
3638,25,195.58355199999983
3639,27,195.87055399999986
3640,31,196.1575559999999
3641,25,196.44455799999992
3642,17,196.73155999999994
3643,20,197.01856199999997
3644,28,197.305564
3645,27,197.59256600000003
3646,27,197.87956799999984
3647,27,198.16656999999987
3648,28,198.4535719999999
3649,24,198.74057399999992
3650,29,199.02757599999995
3651,31,199.31457799999998
3652,19,199.60158
3653,19,199.88858200000004
3654,35,200.17558399999984
3655,19,200.46258599999987
3656,23,200.7495879999999
3657,30,201.03658999999993
3658,22,201.32359199999996
3659,27,201.610594
3660,19,201.89759600000002
3661,26,202.18459799999982
3662,24,202.47159999999985
3663,34,202.75860199999988
3664,28,203.0456039999999
3665,25,203.33260599999994
3666,17,203.61960799999997
3667,21,203.90661
3668,23,204.19361200000003
3669,23,204.48061399999983
3670,20,204.76761599999986
3671,30,205.0546179999999
3672,22,205.34161999999992
3673,30,205.62862199999995
3674,24,205.91562399999998
3675,17,206.202626
3676,28,206.48962800000004
3677,18,206.77662999999984
3678,29,207.06363199999987
3679,22,207.3506339999999
3680,24,207.63763599999993
3681,19,207.92463799999996
3682,21,208.21164
3683,27,208.49864200000002
3684,29,208.78564400000005
3685,22,209.07264599999985
3686,30,209.35964799999988
3687,27,209.6466499999999
3688,30,209.93365199999994
3689,30,210.22065399999997
3690,31,210.507656
3691,29,210.79465800000003
3692,14,211.08165999999983
3693,21,211.36866199999986
3694,21,211.6556639999999
3695,19,211.94266599999992
3696,26,212.22966799999995
3697,31,212.51666999999998
3698,25,212.803672
3699,23,213.09067400000004
3700,17,213.37767599999984
3701,33,213.66467799999987
3702,30,213.9516799999999
3703,28,214.23868199999993
3704,28,214.52568399999996
3705,24,214.81268599999999
3706,19,215.09968800000001
3707,32,215.38669000000004
3708,19,215.67369199999985
3709,25,215.96069399999988
3710,26,216.2476959999999
3711,29,216.53469799999993
3712,25,216.82169999999996
3713,31,217.108702
3714,25,217.39570400000002
3715,25,217.68270599999983
3716,35,217.96970799999986
3717,34,218.25670999999988
3718,18,218.5437119999999
3719,29,218.83071399999994
3720,25,219.11771599999997
3721,34,219.404718
3722,20,219.69172000000003
3723,27,219.97872199999983
3724,37,220.26572399999986
3725,31,220.5527259999999
3726,26,220.83972799999992
3727,32,221.12672999999995
3728,28,221.41373199999998
3729,18,221.700734
3730,19,221.98773600000004
3731,19,222.27473799999984
3732,22,222.56173999999987
3733,19,222.8487419999999
3734,20,223.13574399999993
3735,25,223.42274599999996
3736,31,223.709748
3737,29,223.99675000000002
3738,18,224.28375199999982
3739,22,224.57075399999985
3740,23,224.85775599999988
3741,19,225.1447579999999
3742,29,225.43175999999994
3743,24,225.71876199999997
3744,16,226.005764
3745,26,226.29276600000003
3746,20,226.57976799999983
3747,22,226.86676999999986
3748,30,227.1537719999999
3749,27,227.44077399999992
3750,22,227.72777599999995
3751,27,228.01477799999998
3752,22,228.30178
3753,19,228.58878200000004
3754,18,228.87578399999984
3755,23,229.16278599999987
3756,27,229.4497879999999
3757,34,229.73678999999993
3758,15,230.02379199999996
3759,20,230.310794
3760,25,230.59779600000002
3761,23,230.88479800000005
3762,29,231.17179999999985
3763,32,231.45880199999988
3764,29,231.7458039999999
3765,19,232.03280599999994
3766,28,232.31980799999997
3767,25,232.60681
3768,21,232.89381200000003
3769,29,233.18081399999983
3770,20,233.46781599999986
3771,33,233.7548179999999
3772,23,234.04181999999992
3773,26,234.32882199999995
3774,25,234.61582399999998
3775,29,234.902826
3776,28,235.18982800000003
3777,24,235.47682999999984
3778,30,235.76383199999987
3779,23,236.0508339999999
3780,31,236.33783599999992
3781,28,236.62483799999995
3782,31,236.91183999999998
3783,31,237.198842
3784,27,237.48584400000004
3785,30,237.77284599999984
3786,22,238.05984799999987
3787,22,238.3468499999999
3788,28,238.63385199999993
3789,25,238.92085399999996
3790,30,239.207856
3791,29,239.49485800000002
3792,34,239.78185999999982
3793,33,240.06886199999985
3794,29,240.35586399999988
3795,26,240.6428659999999
3796,23,240.92986799999994
3797,19,241.21686999999997
3798,23,241.503872
3799,30,241.79087400000003
3800,27,242.07787599999983
3801,25,242.36487799999986
3802,28,242.6518799999999
3803,19,242.93888199999992
3804,29,243.22588399999995
3805,27,243.51288599999998
3806,26,243.799888
3807,15,244.08689000000004
3808,26,244.37389199999984
3809,32,244.66089399999987
3810,31,244.9478959999999
3811,22,245.23489799999993
3812,19,245.52189999999996
3813,34,245.808902
3814,28,246.09590400000002
3815,25,246.38290599999982
3816,23,246.66990799999985
3817,24,246.95690999999988
3818,27,247.2439119999999
3819,28,247.53091399999994
3820,30,247.81791599999997
3821,25,248.104918
3822,18,248.39192000000003
3823,30,248.67892199999983
3824,18,248.96592399999986
3825,28,249.2529259999999
3826,31,249.53992799999992
3827,40,249.82692999999995
3828,18,250.11393199999998
3829,23,250.400934
3830,21,250.68793600000004
3831,25,250.97493799999984
3832,25,251.26193999999987
3833,18,251.5489419999999
3834,33,251.83594399999993
3835,20,252.12294599999996
3836,30,252.40994799999999
3837,24,252.69695000000002
3838,26,252.98395200000004
3839,29,253.27095399999985
3840,26,253.55795599999988
3841,26,253.8449579999999
3842,20,254.13195999999994
3843,24,254.41896199999996
3844,20,254.705964
3845,31,254.99296600000002
3846,19,255.27996799999983
3847,21,255.56696999999986
3848,27,255.85397199999989
3849,20,256.1409739999999
3850,28,256.42797599999994
3851,22,256.714978
3852,25,257.00198
3853,19,257.28898200000003
3854,31,257.57598399999983
3855,23,257.86298599999986
3856,34,258.1499879999999
3857,42,258.4369899999999
3858,30,258.72399199999995
3859,31,259.010994
3860,32,259.297996
3861,21,259.58499800000004
3862,27,259.87199999999984
3863,25,260.1590019999999
3864,33,260.4460039999999
3865,28,260.73300599999993
3866,23,261.02000799999996
3867,23,261.30701
3868,30,261.594012
3869,26,261.8810139999998
3870,31,262.16801599999985
3871,19,262.4550179999999
3872,27,262.7420199999999
3873,25,263.02902199999994
3874,34,263.31602399999997
3875,28,263.603026
3876,32,263.89002800000003
3877,37,264.17702999999983
3878,30,264.46403199999986
3879,22,264.7510339999999
3880,26,265.0380359999999
3881,29,265.32503799999995
3882,24,265.61204
3883,33,265.899042
3884,28,266.18604400000004
3885,17,266.47304599999984
3886,24,266.76004799999987
3887,39,267.0470499999999
3888,25,267.33405199999993
3889,29,267.62105399999996
3890,32,267.908056
3891,23,268.195058
3892,26,268.4820599999998
3893,34,268.76906199999985
3894,18,269.0560639999999
3895,25,269.3430659999999
3896,28,269.63006799999994
3897,28,269.91706999999997
3898,31,270.204072
3899,20,270.491074
3900,17,270.7780759999998
3901,20,271.06507799999986
3902,30,271.3520799999999
3903,30,271.6390819999999
3904,23,271.92608399999995
3905,35,272.213086
3906,30,272.500088
3907,26,272.78709000000003
3908,26,273.07409199999984
3909,31,273.36109399999987
3910,25,273.6480959999999
3911,23,273.9350979999999
3912,24,274.22209999999995
3913,24,274.509102
3914,30,274.796104
3915,23,275.08310600000004
3916,26,275.37010799999985
3917,23,275.6571099999999
3918,29,275.9441119999999
3919,24,276.23111399999993
3920,27,276.51811599999996
3921,24,276.805118
3922,16,277.09212
3923,25,277.3791219999998
3924,35,277.66612399999985
3925,26,277.9531259999999
3926,26,278.2401279999999
3927,23,278.52712999999994
3928,29,278.814132
3929,23,279.101134
3930,27,279.38813600000003
3931,24,279.67513799999983
3932,27,279.96213999999986
3933,30,280.2491419999999
3934,23,280.5361439999999
3935,26,280.82314599999995
3936,40,281.110148
3937,25,281.39715
3938,26,281.68415200000004
3939,25,281.97115399999984
3940,28,282.2581559999999
3941,30,282.5451579999999
3942,31,282.83215999999993
3943,29,283.11916199999996
3944,25,283.406164
3945,25,283.693166
3946,15,283.9801679999998
3947,32,284.26716999999985
3948,23,284.5541719999999
3949,29,284.8411739999999
3950,34,285.12817599999994
3951,20,285.41517799999997
3952,36,285.70218
3953,22,285.989182
3954,24,286.27618399999983
3955,30,286.56318599999986
3956,34,286.8501879999999
3957,20,287.1371899999999
3958,28,287.42419199999995
3959,24,287.711194
3960,21,287.998196
3961,34,288.28519800000004
3962,31,288.57219999999984
3963,32,288.85920199999987
3964,26,289.1462039999999
3965,29,289.4332059999999
3966,29,289.72020799999996
3967,21,290.00721
3968,25,290.294212
3969,30,290.5812139999998
3970,25,290.86821599999985
3971,25,291.1552179999999
3972,24,291.4422199999999
3973,20,291.72922199999994
3974,24,292.01622399999997
3975,27,292.303226
3976,31,292.590228
3977,32,292.8772299999998
3978,34,293.16423199999986
3979,22,293.4512339999999
3980,27,293.7382359999999
3981,33,294.02523799999994
3982,31,294.31224
3983,27,294.599242
3984,28,294.88624400000003
3985,24,295.17324599999984
3986,28,295.46024799999986
3987,17,295.7472499999999
3988,26,296.0342519999999
3989,24,296.32125399999995
3990,24,296.608256
3991,20,296.895258
3992,17,297.18226000000004
3993,43,297.46926199999984
3994,28,297.7562639999999
3995,25,298.0432659999999
3996,22,298.33026799999993
3997,38,298.61726999999996
3998,29,298.904272
3999,31,299.191274
4000,36,299.4782759999998
4001,26,299.76527799999985
4002,25,300.0522799999999
4003,33,300.3392819999999
4004,20,300.62628399999994
4005,30,300.91328599999997
4006,39,301.200288
4007,33,301.48729000000003
4008,28,301.77429199999983
4009,30,302.06129399999986
4010,33,302.3482959999999
4011,27,302.6352979999999
4012,30,302.92229999999995
4013,29,303.209302
4014,25,303.496304
4015,29,303.78330600000004
4016,30,304.07030799999984
4017,32,304.35730999999987
4018,33,304.6443119999999
4019,26,304.93131399999993
4020,21,305.21831599999996
4021,29,305.505318
4022,17,305.79232
4023,26,306.0793219999998
4024,31,306.36632399999985
4025,30,306.6533259999999
4026,30,306.9403279999999
4027,30,307.22732999999994
4028,24,307.51433199999997
4029,23,307.801334
4030,24,308.088336
4031,28,308.37533799999983
4032,23,308.66233999999986
4033,36,308.9493419999999
4034,27,309.2363439999999
4035,40,309.52334599999995
4036,29,309.810348
4037,28,310.09735
4038,35,310.38435200000004
4039,31,310.67135399999984
4040,31,310.95835599999987
4041,24,311.2453579999999
4042,30,311.5323599999999
4043,24,311.81936199999996
4044,25,312.106364
4045,28,312.393366
4046,28,312.6803679999998
4047,33,312.96736999999985
4048,27,313.2543719999999
4049,31,313.5413739999999
4050,36,313.82837599999993
4051,20,314.11537799999996
4052,24,314.40238
4053,25,314.689382
4054,23,314.9763839999998
4055,31,315.26338599999985
4056,27,315.5503879999999
4057,31,315.8373899999999
4058,28,316.12439199999994
4059,30,316.411394
4060,25,316.698396
4061,25,316.98539800000003
4062,26,317.27239999999983
4063,22,317.55940199999986
4064,39,317.8464039999999
4065,21,318.1334059999999
4066,23,318.42040799999995
4067,26,318.70741
4068,19,318.994412
4069,26,319.28141400000004
4070,24,319.56841599999984
4071,21,319.8554179999999
4072,31,320.1424199999999
4073,23,320.42942199999993
4074,34,320.71642399999996
4075,31,321.003426
4076,24,321.290428
4077,24,321.5774299999998
4078,22,321.86443199999985
4079,23,322.1514339999999
4080,23,322.4384359999999
4081,22,322.72543799999994
4082,18,323.01243999999997
4083,28,323.299442
4084,22,323.58644400000003
4085,16,323.87344599999983
