Time,Count,Energy (keV)
776,318,-625.816172
777,283,-625.52917
778,314,-625.242168
779,348,-624.955166
780,322,-624.6681639999999
781,320,-624.381162
782,336,-624.09416
783,345,-623.8071580000001
784,326,-623.520156
785,365,-623.233154
786,348,-622.946152
787,354,-622.65915
788,337,-622.372148
789,324,-622.085146
790,320,-621.798144
791,330,-621.5111420000001
792,334,-621.22414
793,367,-620.937138
794,343,-620.650136
795,344,-620.363134
796,309,-620.076132
797,329,-619.78913
798,345,-619.502128
799,334,-619.215126
800,366,-618.928124
801,378,-618.641122
802,327,-618.35412
803,332,-618.0671179999999
804,368,-617.780116
805,378,-617.493114
806,418,-617.206112
807,363,-616.91911
808,359,-616.632108
809,365,-616.345106
810,389,-616.058104
811,360,-615.771102
812,389,-615.4841
813,352,-615.197098
814,386,-614.9100960000001
815,388,-614.623094
816,380,-614.336092
817,374,-614.04909
818,443,-613.762088
819,388,-613.475086
820,395,-613.188084
821,366,-612.901082
822,423,-612.6140800000001
823,402,-612.327078
824,430,-612.040076
825,397,-611.753074
826,401,-611.4660719999999
827,439,-611.17907
828,399,-610.892068
829,392,-610.605066
830,420,-610.318064
831,422,-610.031062
832,382,-609.74406
833,402,-609.457058
834,439,-609.170056
835,400,-608.883054
836,441,-608.596052
837,428,-608.3090500000001
838,436,-608.022048
839,457,-607.735046
840,407,-607.448044
841,429,-607.161042
842,437,-606.87404
843,432,-606.587038
844,470,-606.300036
845,443,-606.0130340000001
846,476,-605.726032
847,418,-605.43903
848,463,-605.152028
849,475,-604.865026
850,481,-604.578024
851,474,-604.291022
852,474,-604.00402
853,495,-603.717018
854,516,-603.430016
855,504,-603.143014
856,495,-602.856012
857,491,-602.5690099999999
858,487,-602.282008
859,499,-601.995006
860,501,-601.7080040000001
861,466,-601.421002
862,491,-601.134
863,480,-600.846998
864,514,-600.559996
865,485,-600.272994
866,541,-599.985992
867,525,-599.69899
868,551,-599.4119880000001
869,530,-599.124986
870,512,-598.837984
871,554,-598.550982
872,592,-598.26398
873,528,-597.976978
874,564,-597.689976
875,554,-597.402974
876,523,-597.115972
877,582,-596.82897
878,557,-596.541968
879,569,-596.254966
880,594,-595.9679639999999
881,579,-595.680962
882,591,-595.39396
883,561,-595.106958
884,596,-594.819956
885,606,-594.532954
886,575,-594.245952
887,586,-593.95895
888,579,-593.671948
889,565,-593.384946
890,626,-593.097944
891,617,-592.8109420000001
892,661,-592.52394
893,674,-592.236938
894,610,-591.949936
895,656,-591.662934
896,692,-591.375932
897,626,-591.08893
898,694,-590.8019280000001
899,640,-590.5149260000001
900,694,-590.227924
901,716,-589.940922
902,675,-589.65392
903,653,-589.3669179999999
904,737,-589.079916
905,684,-588.792914
906,713,-588.5059120000001
907,711,-588.21891
908,743,-587.931908
909,716,-587.644906
910,715,-587.357904
911,752,-587.0709019999999
912,766,-586.7839
913,722,-586.496898
914,739,-586.2098960000001
915,741,-585.922894
916,722,-585.635892
917,729,-585.34889
918,823,-585.061888
919,746,-584.7748859999999
920,770,-584.487884
921,778,-584.200882
922,828,-583.9138800000001
923,817,-583.626878
924,773,-583.339876
925,803,-583.052874
926,839,-582.765872
927,860,-582.47887
928,878,-582.191868
929,938,-581.9048660000001
930,824,-581.617864
931,840,-581.330862
932,908,-581.04386
933,837,-580.756858
934,879,-580.4698559999999
935,863,-580.182854
936,905,-579.895852
937,880,-579.6088500000001
938,923,-579.321848
939,878,-579.034846
940,934,-578.747844
941,944,-578.460842
942,944,-578.1738399999999
943,995,-577.886838
944,955,-577.599836
945,950,-577.3128340000001
946,989,-577.025832
947,957,-576.73883
948,1045,-576.451828
949,1058,-576.164826
950,1034,-575.877824
951,1024,-575.590822
952,1001,-575.3038200000001
953,1080,-575.0168180000001
954,1054,-574.729816
955,1103,-574.442814
956,1052,-574.155812
957,1096,-573.8688099999999
958,1119,-573.581808
959,1107,-573.294806
960,1138,-573.0078040000001
961,1102,-572.720802
962,1124,-572.4338
963,1224,-572.146798
964,1206,-571.859796
965,1249,-571.5727939999999
